Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
6377,-22.595951,112.0,-38.706745,prod16,-16.11,9.84,4.2,-0.95,-0.09,0.3,-0.39,-0.86,0.28,-0.86,-0.15,-0.34,0.25,0.48,-1.21,0.63,1.66,-0.54,0.01,0.29,0.17,-0.18,-0.23,0.4,0.28,0.11,0.22,-0.22,0.1,-0.35,0.0,-0.0,-0.07,0.11,-0.19,-0.2,-0.08,-0.27,-0.14,0.05,-0.17,-0.11,-0.09,-0.08,0.02,0.08
6378,-22.69276,112.0,-39.47191,prod16,-16.78,9.39,3.49,-1.01,-0.07,0.35,-0.83,-0.74,0.57,-0.78,0.04,-0.1,-0.32,0.47,-0.36,0.53,1.11,-0.24,0.02,-0.08,-0.73,0.13,-0.13,0.15,-0.12,0.31,-0.1,-0.18,0.02,0.1,-0.05,0.18,0.19,-0.06,0.19,-0.21,-0.26,-0.27,-0.03,-0.09,-0.23,0.05,0.08,-0.13,0.12,0.01
6379,-22.829128,112.0,-39.39207,prod16,-16.56,9.44,3.87,-0.97,-0.02,0.29,-0.25,-0.24,0.68,-0.13,-0.5,0.0,0.1,-0.13,-0.82,0.22,1.49,-0.09,0.21,0.12,-0.62,0.07,0.08,0.36,0.44,-0.16,0.19,0.02,-0.07,-0.06,-0.02,0.2,-0.01,0.22,0.36,-0.22,0.09,0.16,-0.16,-0.21,0.07,0.05,0.13,0.04,0.06,0.04
6380,-23.832045,112.0,-42.40075,prod16,-18.57,9.41,3.64,-0.97,0.29,-0.21,0.18,-0.15,0.69,-0.49,0.48,0.44,0.25,-0.11,-0.67,-0.08,0.67,0.17,-0.34,-0.06,-0.32,-0.11,0.31,-0.35,0.3,0.38,-0.28,0.16,0.26,-0.01,-0.47,-0.19,0.11,0.08,0.1,0.0,-0.21,-0.2,-0.04,-0.31,0.13,0.02,0.08,0.02,0.02,0.02
6381,-23.455854,112.0,-38.555668,prod16,-15.1,8.92,3.68,-0.96,0.14,0.27,-0.71,-0.92,0.65,-0.99,0.08,-0.17,-0.11,-0.38,-0.35,0.08,0.65,-0.2,0.1,-0.06,-0.63,-0.5,0.02,0.22,0.24,-0.07,-0.24,-0.06,-0.23,-0.28,-0.16,0.34,0.47,0.01,-0.06,-0.08,-0.09,0.3,-0.11,-0.31,-0.06,-0.21,-0.17,-0.01,-0.05,-0.02
6382,-24.511358,112.0,-42.662563,prod16,-18.15,8.77,3.59,-1.06,0.05,0.34,-0.49,-0.91,0.69,-1.18,-0.49,0.1,-0.1,0.23,-0.32,0.06,0.85,-0.34,-0.03,-0.17,-0.26,-0.3,-0.22,0.29,0.43,-0.11,-0.2,-0.05,-0.08,-0.14,-0.41,-0.08,-0.07,0.0,0.16,-0.09,-0.52,0.17,0.07,-0.15,0.04,0.14,-0.1,-0.17,-0.01,-0.01
6383,-24.65405,120.0,-33.68076,prod16,-9.03,9.49,3.88,-0.96,0.06,0.32,-0.59,-0.97,1.29,-0.77,-0.22,-0.07,-0.22,-0.11,-0.84,0.36,1.03,0.15,-0.42,-0.24,-0.38,-0.22,0.01,-0.13,-0.02,0.07,0.06,0.1,-0.44,-0.04,0.09,-0.1,0.14,-0.08,-0.15,-0.0,0.1,-0.13,-0.02,0.04,-0.09,-0.15,-0.07,0.03,0.0,-0.02
6384,-25.53676,112.0,-42.83589,prod16,-17.3,9.65,3.52,-1.15,0.16,-0.04,-0.32,-0.45,0.26,-0.71,-0.48,0.3,0.21,0.12,0.06,0.44,1.26,-0.17,-0.51,0.03,0.41,0.19,-0.22,0.21,-0.04,-0.4,0.17,0.04,-0.09,0.28,-0.21,0.02,0.03,-0.02,0.15,-0.14,-0.16,-0.05,0.0,-0.03,-0.04,0.0,-0.12,0.05,0.11,-0.07
6385,-25.162506,120.0,-37.194653,prod16,-12.03,9.31,3.73,-0.99,0.04,0.16,-0.14,0.19,0.66,-0.38,-0.49,-0.05,-0.3,-0.54,-1.0,0.16,1.52,0.24,-0.41,-0.27,0.2,0.19,-0.25,-0.13,0.1,-0.07,-0.12,0.44,0.09,-0.12,-0.46,-0.03,0.2,0.0,0.15,-0.01,-0.13,-0.19,0.28,0.2,0.18,0.14,0.16,0.13,0.07,-0.02
6386,-24.85103,112.0,-37.205307,prod16,-12.35,9.86,4.48,-1.04,0.3,-0.34,-0.09,-0.02,1.06,-0.68,-0.02,-0.02,0.13,0.11,-1.23,-0.12,1.54,0.33,-0.87,0.1,-0.49,-0.36,-0.45,0.41,0.26,0.61,-0.08,0.49,0.21,-0.32,0.0,-0.59,-0.5,0.12,0.06,-0.18,0.13,-0.16,0.15,-0.18,-0.13,-0.09,-0.16,0.13,-0.1,-0.03
6387,-25.181072,112.0,-42.044346,prod16,-16.86,9.73,3.86,-0.93,0.06,0.72,-0.26,-0.95,0.79,-0.68,-0.11,-0.49,-0.09,0.44,-0.94,0.17,1.38,0.14,-0.11,0.42,0.18,-0.44,-0.52,-0.28,0.2,-0.18,0.45,0.45,0.02,0.0,-0.05,-0.04,-0.26,-0.48,0.21,-0.22,0.19,-0.25,-0.0,-0.11,-0.03,0.04,0.08,-0.09,0.03,0.04
6388,-25.877895,112.0,-40.856712,prod16,-14.98,8.86,3.46,-1.03,-0.04,0.01,-0.33,-0.68,0.34,-0.95,-0.15,0.3,0.05,-0.07,-0.93,0.36,1.36,-0.36,-0.03,-0.18,-0.05,-0.42,-0.83,0.12,0.44,-0.1,0.48,0.39,0.02,-0.3,-0.21,-0.14,-0.17,-0.11,0.58,-0.03,-0.23,0.04,-0.12,-0.03,0.02,0.05,0.08,-0.09,-0.09,0.12
6389,-25.287357,112.0,-42.00353,prod16,-16.72,10.11,4.3,-1.01,0.23,0.41,-0.12,-0.9,1.33,-0.89,-0.04,-0.24,-0.01,0.05,-1.16,0.06,0.96,0.54,-0.58,0.38,-0.32,-0.6,-0.27,0.06,0.25,-0.17,-0.07,0.27,-0.22,-0.11,0.17,-0.08,-0.04,-0.04,-0.06,-0.29,0.34,-0.11,0.35,-0.27,0.08,-0.05,-0.19,0.09,-0.1,0.04
6390,-25.63085,112.0,-42.278496,prod16,-16.65,9.51,3.9,-1.02,0.09,0.18,-0.62,-0.87,0.86,-0.81,-0.11,0.08,0.24,0.24,-0.25,0.08,0.76,0.32,-0.82,0.37,-0.2,-0.54,-0.7,0.02,0.08,0.08,-0.05,0.53,-0.12,-0.23,-0.09,0.0,0.25,0.24,-0.03,-0.27,0.16,0.05,-0.13,-0.04,-0.17,-0.08,-0.18,0.01,-0.12,0.05
6391,-26.278358,120.0,-33.685127,prod16,-7.41,9.77,4.03,-0.98,0.13,0.15,-0.05,-0.49,1.03,-0.95,-0.76,-0.74,0.05,0.16,-0.78,0.12,1.45,0.32,-0.08,0.34,0.38,-0.57,-1.01,-0.01,0.02,-0.26,0.04,0.41,-0.01,0.14,-0.01,-0.19,-0.09,0.42,0.04,-0.2,0.06,-0.19,0.16,-0.16,-0.06,0.06,-0.02,0.05,-0.08,-0.02
6392,-25.692154,120.0,-33.55157,prod16,-7.86,9.75,3.46,-1.06,0.3,0.24,-0.37,-0.76,0.95,-0.59,0.19,-0.59,0.59,0.53,-1.43,0.41,1.55,0.28,-0.18,-0.4,0.37,-0.67,-0.51,0.46,0.0,-0.05,0.18,0.14,-0.12,0.05,0.17,0.15,-0.09,0.18,-0.05,-0.05,0.1,-0.16,-0.06,-0.12,-0.09,-0.27,0.02,0.02,-0.01,0.03
6393,-25.867281,120.0,-32.750908,prod16,-6.88,9.27,4.04,-0.86,0.24,0.49,-0.84,-0.4,0.86,-0.8,0.24,-0.68,0.21,0.73,-1.25,0.78,1.56,0.41,-0.75,-0.3,0.77,-0.49,-0.89,-0.02,0.23,-0.36,-0.06,0.05,-0.09,0.12,-0.36,-0.44,-0.22,-0.03,-0.06,-0.11,0.05,-0.19,0.14,0.1,-0.08,-0.01,0.09,0.05,-0.16,0.09
6394,-25.979626,120.0,-36.076103,prod16,-10.1,9.3,4.13,-0.94,-0.03,0.23,-0.57,-0.5,1.1,-0.7,0.17,-0.03,0.44,0.37,-0.2,0.15,1.33,-0.13,-0.04,0.35,-0.18,-0.08,0.02,0.01,0.19,-0.23,-0.06,0.14,-0.06,-0.63,-0.53,-0.16,-0.14,0.19,0.14,-0.24,-0.27,-0.06,-0.03,-0.17,0.03,0.06,-0.23,0.05,0.05,0.01
6395,-25.764141,120.0,-39.22187,prod16,-13.46,10.29,4.01,-1.01,0.2,0.27,-0.37,-0.94,0.91,-0.73,-0.29,-0.35,0.28,0.41,-0.98,0.87,1.03,-0.2,0.14,0.11,-0.18,-0.15,-0.73,-0.05,-0.05,-0.32,0.1,0.42,0.17,-0.23,-0.13,-0.12,-0.15,0.03,-0.43,-0.26,0.04,-0.15,0.06,0.14,0.05,0.06,-0.22,0.02,0.03,-0.07
6396,-24.49223,120.0,-35.984165,prod16,-11.49,9.65,3.47,-1.01,-0.04,0.18,-0.27,-1.19,1.05,-1.08,-0.41,-0.04,0.08,-0.22,-0.4,0.04,0.24,0.22,-0.15,-0.4,0.36,0.1,-0.47,-0.12,0.11,-0.08,-0.25,0.25,-0.24,-0.39,-0.15,-0.08,-0.28,0.33,-0.04,-0.07,-0.04,-0.16,0.06,-0.19,-0.03,-0.28,-0.07,0.07,-0.06,0.05
6397,-24.529972,120.0,-35.31539,prod16,-10.79,9.63,3.51,-1.08,0.29,0.1,-0.41,-0.86,0.88,-0.6,-0.07,-0.11,0.74,0.38,-1.09,0.71,0.66,0.33,-0.53,-0.33,0.05,0.05,-0.85,-0.04,-0.05,0.14,-0.2,0.3,-0.21,0.03,0.15,0.01,-0.01,0.12,-0.24,-0.06,0.1,-0.21,0.25,-0.08,-0.19,-0.4,-0.08,0.14,-0.0,0.0
6398,-25.65083,120.0,-37.62103,prod16,-11.97,9.52,4.11,-0.94,-0.18,0.4,-0.33,-0.74,1.22,-0.6,0.19,-0.18,0.33,0.36,-1.39,0.25,1.1,0.05,-0.09,0.09,0.46,0.06,-0.71,0.52,0.12,-0.09,0.07,-0.34,-0.19,-0.15,-0.17,-0.01,-0.47,0.25,-0.21,-0.15,-0.22,-0.15,-0.04,-0.0,0.01,0.01,-0.0,-0.03,-0.09,-0.05
6399,-25.63076,120.0,-34.254047,prod16,-8.62,9.45,3.96,-0.95,0.09,0.51,-0.23,-1.01,1.21,-0.71,0.05,-0.33,0.24,0.07,-1.12,0.32,0.95,0.11,-0.08,-0.13,-0.02,-0.48,-0.62,0.37,0.38,-0.06,-0.27,0.07,-0.03,-0.16,-0.09,-0.02,-0.18,0.11,-0.38,-0.17,-0.09,0.06,0.08,0.0,0.1,-0.06,-0.08,-0.07,0.09,-0.02
6400,-25.718302,120.0,-34.09789,prod17,-8.38,10.31,3.92,-0.91,0.12,0.37,-0.24,-0.65,0.66,-1.05,0.27,0.09,0.33,0.12,-1.22,0.05,0.59,-0.26,-0.25,0.15,0.44,-0.39,-0.8,-0.13,-0.1,-0.11,0.05,0.09,0.06,-0.0,0.22,-0.09,-0.07,-0.1,-0.2,-0.26,0.01,-0.47,0.03,0.15,-0.01,-0.14,0.09,0.0,-0.09,0.02
6401,-25.260685,120.0,-33.33518,prod17,-8.07,9.17,3.86,-0.9,0.08,0.67,-0.21,-0.8,0.78,-0.86,0.1,-0.84,0.31,0.58,-1.9,0.62,1.62,-0.1,0.14,-0.08,0.42,-0.44,-0.74,0.44,-0.09,-0.22,0.43,-0.04,0.28,-0.23,-0.31,0.32,0.17,0.11,0.34,-0.42,-0.06,-0.09,-0.24,0.04,-0.03,0.07,-0.09,-0.11,0.07,-0.06
6402,-25.618324,70.0,-37.35731,prod17,-11.74,10.88,3.62,-1.12,0.31,0.07,-0.33,-0.77,1.1,-1.06,0.3,-0.2,0.42,-0.08,-1.12,0.45,1.19,-0.03,-0.45,-0.5,-0.29,-0.46,-0.28,0.16,-0.02,-0.42,0.0,-0.2,0.4,-0.4,0.17,-0.11,-0.23,-0.44,0.18,-0.08,0.38,-0.25,0.3,-0.33,0.09,0.04,-0.09,0.11,0.07,0.06
6403,-25.760778,70.0,-35.943924,prod17,-10.18,9.86,4.03,-0.96,-0.05,-0.01,-0.33,-0.81,1.08,-1.01,0.27,-0.3,0.45,0.18,-0.92,0.17,0.78,-0.07,0.23,0.09,-0.04,-0.42,-0.3,0.15,0.19,-0.13,-0.19,0.12,-0.19,-0.07,-0.15,-0.11,-0.1,-0.02,-0.23,-0.24,0.1,-0.07,0.07,0.11,0.05,-0.07,0.06,0.06,0.07,-0.11
6404,-25.726774,70.0,-35.082333,prod17,-9.36,8.98,4.04,-1.04,0.14,-0.08,-0.1,-0.91,1.12,-0.97,0.17,-0.16,0.77,0.31,-0.96,0.6,0.99,0.1,-0.2,0.64,-0.24,-0.73,-0.46,0.03,-0.4,0.09,-0.27,0.39,-0.21,-0.26,-0.39,-0.08,-0.07,-0.16,0.07,-0.21,0.18,0.25,0.09,-0.19,-0.03,0.04,0.04,0.15,-0.09,0.04
6405,-25.573595,70.0,-39.626144,prod17,-14.05,10.1,3.67,-0.99,0.03,0.39,-0.23,-0.89,1.07,-0.93,0.1,-0.93,-0.39,0.31,-0.33,0.23,1.8,0.35,-0.25,-0.2,-0.85,0.83,-1.52,-0.05,-0.81,0.42,0.11,0.26,-0.03,-0.4,0.55,0.03,-0.33,-0.4,-0.31,0.22,-0.03,-0.13,0.31,-0.21,0.09,-0.33,-0.02,0.21,-0.11,0.02
6406,-25.812109,70.0,-38.05087,prod17,-12.24,9.86,3.57,-1.07,0.32,0.26,-0.24,-0.67,1.11,-0.74,-0.33,-0.57,0.54,-0.02,-0.62,0.18,0.43,-0.04,-0.13,-0.33,-0.9,0.52,-0.87,-0.07,0.01,-0.1,0.13,0.14,-0.43,-0.41,-0.08,0.12,-0.11,-0.15,-0.23,-0.08,0.08,0.06,0.21,-0.2,-0.14,-0.25,-0.22,0.14,-0.0,0.01
6407,-25.264492,70.0,-32.41499,prod17,-7.15,9.9,3.39,-1.03,-0.05,-0.0,-0.51,-0.86,0.97,-1.01,0.27,-0.29,0.9,0.01,-0.97,0.32,0.72,0.02,0.01,-0.33,-0.55,-0.32,-0.83,0.07,0.32,0.04,0.09,0.1,-0.13,-0.14,0.17,0.19,-0.47,-0.4,-0.21,-0.07,0.18,0.05,0.0,-0.13,0.12,0.1,-0.21,0.12,0.0,-0.06
6408,-25.044714,70.0,-34.070747,prod17,-9.03,10.08,3.78,-1.04,0.31,0.28,-0.35,-0.64,1.11,-0.89,-0.33,-0.25,0.64,0.33,-0.11,-0.08,0.74,-0.16,-1.01,0.13,0.39,-0.48,-0.53,0.27,0.39,0.12,-0.02,0.11,0.3,-0.38,-0.06,-0.37,-0.46,0.34,-0.08,-0.1,-0.27,0.01,0.08,-0.12,0.04,0.25,0.25,-0.01,0.01,-0.07
6409,-24.894257,70.0,-37.412083,prod17,-12.52,9.63,3.76,-0.98,0.34,0.22,-0.21,-0.76,1.14,-0.94,0.02,-0.81,0.09,0.46,-1.3,0.64,1.39,0.22,-0.62,-0.07,0.42,-0.48,-0.57,0.03,0.03,-0.26,0.09,0.29,0.17,-0.12,-0.02,-0.08,-0.25,0.11,0.03,-0.04,-0.16,-0.18,0.07,-0.26,0.07,0.06,-0.12,0.06,-0.04,0.01
6410,-24.772482,70.0,-31.84858,prod17,-7.08,10.65,4.04,-1.04,0.17,-0.33,-0.32,-0.74,1.2,-0.67,0.3,-0.32,0.43,0.45,-0.69,0.72,0.59,0.23,-0.35,-0.27,0.2,-0.1,-0.58,0.38,0.1,-0.11,-0.24,0.27,-0.06,-0.54,0.28,0.06,0.37,0.19,-0.45,-0.09,0.14,-0.16,-0.05,-0.08,0.03,-0.2,-0.03,0.25,-0.05,0.08
6411,-25.106546,70.0,-32.3504,prod17,-7.24,9.89,3.58,-1.04,0.19,0.69,-0.53,-0.53,0.67,-0.43,0.19,-0.58,-0.28,0.4,-0.9,0.28,1.05,-0.25,-0.56,-0.1,-0.26,-0.04,-0.15,-0.03,0.25,-0.25,-0.47,0.25,-0.21,-0.31,-0.36,0.08,0.07,0.09,-0.4,-0.1,0.03,0.28,-0.08,-0.04,0.11,-0.15,-0.05,-0.06,-0.06,0.07
6412,-24.279337,70.0,-30.461082,prod17,-6.18,9.65,3.94,-1.15,0.34,0.19,-0.37,-0.9,0.93,-0.87,0.07,-0.37,0.24,0.13,-0.43,0.79,1.45,0.1,-0.5,0.37,-0.29,-0.31,-0.2,0.15,0.23,-0.1,-0.35,0.05,-0.15,0.0,0.1,-0.39,-0.42,0.33,0.05,-0.18,-0.13,0.23,0.12,-0.22,-0.12,-0.17,-0.08,0.05,-0.13,0.18
6413,-24.589525,70.0,-30.627527,prod17,-6.04,9.85,3.72,-1.07,0.26,0.1,-0.51,-0.92,1.16,-1.02,0.18,-0.06,-0.05,-0.06,-0.73,0.72,0.94,0.19,-0.03,-0.43,-0.14,-0.42,0.32,0.22,0.22,-0.14,-0.68,-0.12,0.5,-0.27,-0.4,-0.06,0.22,-0.08,-0.17,-0.3,-0.27,-0.0,-0.01,-0.21,-0.08,0.09,0.1,-0.09,0.02,0.02
6414,-24.258118,70.0,-30.894192,prod17,-6.64,9.78,4.55,-1.1,0.25,-0.01,-0.59,-0.45,0.88,-0.95,-0.06,-0.52,0.24,0.37,-0.68,0.93,0.61,-0.2,0.12,0.5,-0.52,0.12,0.04,0.2,0.37,-0.27,-0.25,-0.48,-0.36,-0.37,-0.13,-0.04,-0.26,0.22,0.0,0.09,-0.12,-0.16,0.1,-0.17,-0.03,-0.16,-0.09,0.08,0.12,0.04
6415,-23.81928,70.0,-34.686234,prod17,-10.87,9.46,4.1,-1.09,0.32,0.29,-0.56,-0.9,1.24,-0.74,-0.36,-0.17,-0.26,0.16,-0.58,0.28,0.79,0.58,-0.3,-0.04,-0.14,-0.49,0.2,-0.02,0.16,-0.08,-0.24,0.19,-0.21,-0.03,-0.35,-0.12,0.15,0.15,0.03,-0.19,0.03,0.11,0.13,-0.23,0.03,-0.37,0.14,0.09,-0.02,0.17
6416,-23.457773,70.0,-36.316868,prod17,-12.86,9.58,3.74,-1.12,0.02,0.19,-0.44,-0.58,0.65,-0.66,0.32,-0.1,0.01,0.5,-0.92,0.69,1.29,-0.28,-0.02,0.09,-0.08,-0.08,0.25,0.22,0.03,-0.16,0.02,0.18,-0.28,-0.27,-0.13,-0.07,0.23,0.18,-0.04,-0.02,-0.15,0.06,-0.11,-0.18,-0.12,-0.15,-0.01,0.02,-0.07,0.08
6417,-23.832233,70.0,-37.108837,prod17,-13.28,9.37,4.07,-1.04,0.2,0.01,-0.55,-0.81,0.88,-1.37,0.24,-0.34,-0.28,0.24,-0.65,0.35,1.65,0.2,0.25,-0.12,0.16,-0.5,0.23,0.74,0.45,0.36,-0.11,0.33,0.1,-0.04,-0.03,0.14,0.28,0.42,0.06,0.34,0.33,-0.08,-0.07,-0.22,-0.0,0.0,0.02,0.08,-0.06,-0.02
6418,-23.371447,70.0,-34.85226,prod17,-11.48,10.31,4.09,-1.23,0.15,0.1,-0.49,-0.92,0.95,-1.05,-0.69,-0.52,0.34,0.25,-1.29,0.51,1.17,-0.41,0.65,0.14,-0.33,-0.02,0.31,0.33,0.13,-0.27,-0.05,-0.06,0.34,-0.16,-0.09,0.23,0.17,0.26,-0.03,-0.01,-0.03,0.18,-0.27,-0.02,0.23,0.07,-0.14,-0.07,0.07,0.09
6419,-23.6774,70.0,-33.86933,prod17,-10.19,10.05,3.83,-1.15,0.41,0.17,-0.65,-0.88,0.64,-0.78,-0.02,-0.39,0.12,0.13,-0.62,0.9,1.25,0.1,-0.14,0.49,-0.17,-0.43,0.22,-0.04,0.16,-0.2,-0.06,0.26,0.13,0.16,-0.14,0.24,0.1,-0.06,-0.13,-0.1,0.05,0.03,-0.16,-0.16,0.16,0.08,-0.11,-0.07,-0.01,0.04
6420,-23.932693,120.0,-43.388515,prod17,-19.46,9.7,3.62,-1.13,0.33,0.4,-0.4,-0.91,1.11,-0.41,0.18,-0.45,-0.16,0.13,-1.23,0.44,1.3,-0.01,-0.33,-0.23,-0.4,-0.23,0.27,0.15,0.41,-0.13,-0.09,0.22,0.05,-0.52,-0.18,-0.15,-0.11,-0.12,0.11,0.05,-0.16,0.01,0.07,-0.13,-0.0,-0.09,0.02,-0.01,-0.14,0.0
6421,-23.65057,196.0,-24.247293,prod17,-0.6,10.0,4.11,-1.09,0.06,0.28,-0.42,-0.62,0.93,-0.54,0.14,-0.32,0.2,0.25,-0.9,0.52,1.05,-0.56,0.11,0.15,-0.14,0.32,0.24,0.0,0.53,0.1,-0.07,-0.24,0.36,-0.42,-0.36,-0.23,0.23,-0.27,0.02,-0.03,-0.34,0.05,0.11,-0.36,0.14,0.0,0.07,-0.21,-0.12,0.07
6422,-23.294142,120.0,-42.60377,prod17,-19.31,8.77,3.54,-1.07,0.25,0.77,-0.36,-0.93,0.88,-0.18,-0.13,0.0,0.46,0.06,-1.08,0.46,1.02,-0.18,0.21,0.09,-0.44,-0.37,-0.35,-0.17,0.22,0.26,-0.24,0.26,0.06,-0.55,0.0,0.16,0.14,-0.31,0.03,0.12,-0.29,-0.05,0.06,-0.27,-0.08,-0.23,-0.06,0.09,-0.13,-0.04
6423,-24.050764,120.0,-41.571434,prod17,-17.52,9.6,3.81,-1.14,-0.06,0.32,-0.42,-0.75,0.96,-0.89,-0.02,0.15,-0.02,0.67,-1.53,0.15,1.11,-0.25,0.12,-0.12,-0.22,-0.68,-0.37,0.09,0.1,-0.08,-0.17,0.06,-0.04,-0.3,-0.38,-0.14,0.19,0.12,-0.48,-0.03,-0.45,-0.12,-0.01,-0.25,0.18,-0.11,-0.04,-0.01,0.06,0.1
6424,-23.605074,120.0,-37.394253,prod17,-13.79,9.99,3.9,-1.0,0.15,0.27,-0.63,-0.66,0.39,-1.07,-0.33,-0.34,-0.09,0.18,-1.11,0.75,0.9,-0.58,0.15,-0.03,0.1,-0.26,0.01,-0.12,0.37,0.1,-0.14,-0.15,-0.16,0.02,-0.12,0.1,0.04,-0.26,-0.45,-0.17,-0.21,-0.04,-0.15,-0.45,0.36,-0.14,0.06,-0.11,0.05,0.02
6425,-23.479265,120.0,-37.372456,prod17,-13.89,9.36,3.48,-1.09,0.16,0.53,-0.61,-0.84,1.02,-0.84,0.27,-0.31,-0.07,0.15,-1.24,0.7,1.59,0.0,-0.42,-0.13,-0.15,-0.27,-0.1,0.24,0.17,0.17,-0.25,0.2,0.25,-0.02,-0.37,0.06,-0.17,0.2,-0.03,-0.12,-0.16,-0.02,-0.18,-0.38,0.15,-0.18,-0.01,-0.06,-0.03,-0.0
6426,-23.238941,70.0,-41.36023,prod17,-18.12,9.56,3.6,-1.08,-0.08,0.09,-0.59,-0.56,0.84,-0.5,0.25,-0.34,0.15,0.7,-0.81,0.72,1.08,-0.35,-0.4,-0.09,0.1,-0.31,-0.45,0.12,0.57,-0.22,-0.41,-0.11,0.04,-0.02,-0.37,-0.01,0.16,-0.17,0.27,-0.26,0.07,0.04,-0.01,-0.39,-0.07,-0.23,0.08,0.12,-0.12,0.01
6427,-22.631147,70.0,-36.216557,prod17,-13.59,8.74,3.63,-0.96,-0.35,0.54,-0.71,-0.97,0.42,-0.7,-0.15,0.03,-0.19,0.17,-1.27,1.12,1.2,-0.22,0.07,0.01,0.1,-0.29,-0.1,0.33,0.35,0.19,0.08,-0.18,0.2,0.08,-0.2,0.18,0.15,0.24,0.16,0.12,-0.12,-0.34,-0.23,-0.3,0.1,0.04,-0.04,-0.12,-0.02,-0.16
6428,-22.483103,120.0,-41.437386,prod17,-18.95,8.13,3.65,-0.96,-0.06,0.75,0.02,0.18,0.63,-0.0,0.15,0.21,0.02,-0.53,-1.18,0.77,2.05,-0.28,0.32,-0.07,0.09,-0.09,0.1,0.31,0.36,-0.1,-0.17,0.05,0.16,-0.09,-0.53,-0.12,-0.21,-0.06,0.32,-0.08,-0.62,0.11,0.04,-0.17,0.05,0.06,0.0,-0.06,-0.13,0.15
6429,-23.97479,120.0,-40.40935,prod17,-16.43,8.89,3.45,-1.07,0.23,0.21,0.13,0.03,0.3,-0.24,0.4,0.09,0.28,-0.54,-0.31,0.93,1.61,-0.23,0.18,-0.03,-0.39,-0.48,-0.06,0.38,0.45,0.19,-0.33,0.03,0.78,-0.18,-0.52,-0.27,-0.13,0.07,0.08,-0.01,-0.63,-0.06,-0.07,-0.34,-0.01,-0.04,0.02,-0.1,-0.09,0.01
6430,-23.498287,120.0,-40.790367,prod17,-17.29,9.34,3.88,-0.97,0.02,0.22,-0.06,0.16,0.42,-0.32,-0.64,-0.23,-0.5,-0.69,-0.64,0.43,0.91,-0.26,0.02,0.02,-0.19,-0.36,-0.07,0.27,0.17,-0.07,-0.38,0.04,0.39,-0.22,-0.46,-0.34,-0.14,0.38,0.2,-0.13,-0.36,-0.1,-0.08,-0.05,0.15,-0.04,0.4,-0.08,0.04,-0.03
6431,-23.457714,120.0,-39.278732,prod17,-15.82,9.28,4.01,-0.98,0.41,0.49,-0.6,0.25,0.58,0.15,-0.32,0.32,-0.38,-0.31,-0.67,0.62,1.21,-0.16,-0.04,-0.16,-0.23,-0.15,-0.19,-0.04,0.16,0.24,-0.21,-0.2,-0.04,-0.32,-0.27,0.06,-0.09,0.24,0.08,-0.07,-0.34,0.01,-0.16,-0.12,0.11,-0.14,0.05,-0.09,-0.09,0.0
6432,-23.804197,120.0,-40.592464,prod17,-16.79,8.55,4.35,-0.87,-0.13,0.75,-0.5,-0.65,0.78,-0.71,0.46,0.13,-0.38,0.12,-0.82,0.41,1.27,0.13,0.0,-0.13,-0.43,-0.16,-0.58,0.6,0.57,-0.14,0.18,-0.17,0.44,-0.48,-0.32,-0.01,0.08,-0.21,0.13,-0.08,-0.35,0.36,-0.03,0.15,0.18,-0.07,0.23,0.03,0.13,-0.11
6433,-24.009687,120.0,-38.90861,prod17,-14.9,9.11,3.57,-1.08,0.25,0.82,-0.7,-0.72,0.72,-0.81,0.58,-0.32,-0.24,-0.19,-0.79,0.45,1.4,-0.0,-0.02,-0.65,0.33,0.08,0.03,0.04,0.74,-0.01,0.03,-0.04,0.17,-0.3,-0.47,-0.27,0.07,-0.1,0.22,0.22,-0.25,0.07,-0.09,-0.02,0.05,0.0,0.01,-0.08,-0.1,-0.0
6434,-24.464964,120.0,-39.109165,prod17,-14.64,8.66,3.85,-0.98,0.26,0.89,-1.07,-0.56,0.41,-0.61,0.15,0.15,-0.23,-0.01,-0.64,0.78,1.28,-0.15,-0.01,0.01,-0.44,0.16,-0.16,0.18,0.41,-0.19,-0.12,0.3,0.36,-0.12,-0.43,0.13,0.09,-0.18,-0.07,-0.07,-0.47,0.09,-0.02,0.18,0.05,-0.21,0.21,-0.08,0.25,-0.04
6435,-23.728249,120.0,-36.22432,prod17,-12.5,10.04,3.63,-1.08,-0.02,0.74,-0.7,-0.69,0.71,-0.43,0.48,0.0,-0.32,0.35,-0.42,0.05,1.67,-0.27,-0.41,-0.03,-0.64,-0.29,-0.33,-0.04,0.45,0.26,-0.32,0.26,0.37,0.14,0.01,-0.4,0.03,0.03,-0.16,-0.26,-0.21,0.19,0.02,0.17,0.21,-0.06,0.1,-0.1,-0.06,0.02
