Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
56,none,none,none,,none,10.75,3.65,-0.87,0.51,-2.38,1.43,0.15,0.25,1.19,1.0,1.27,0.83,0.43,0.66,0.24,1.36,-0.21,-0.14,-0.09,0.42,-0.55,-0.06,-0.16,-0.08,-0.07,-0.29,0.11,0.59,-0.44,0.01,-0.37,0.22,0.14,0.43,-0.17,-0.13,-0.16,-0.14,-0.04,-0.01,0.21,0.1,0.09,-0.0,0.12
57,none,none,none,,none,12.38,3.78,-0.9,0.6,-2.88,1.39,-0.16,-0.08,1.27,0.24,1.1,-0.11,0.18,1.06,-0.69,2.01,-0.18,0.08,-0.09,0.04,-0.21,0.38,-0.35,0.65,-0.34,0.32,0.16,0.19,-0.4,0.19,0.1,0.21,-0.06,-0.02,-0.29,0.3,-0.17,0.01,-0.13,0.01,-0.18,-0.12,0.05,-0.02,-0.0
58,-7.8991995,234.0,7.2533684,prod1,15.15,11.61,4.07,-0.88,0.39,-2.84,1.91,0.45,0.21,1.13,1.26,1.8,-0.04,0.88,0.97,-0.14,1.12,-0.34,-0.13,0.23,-0.07,0.1,-0.0,-0.42,-0.16,0.41,-0.01,0.04,0.62,-0.58,0.12,0.08,0.01,-0.34,0.2,0.04,0.07,-0.17,0.16,0.01,-0.04,0.11,0.08,-0.01,0.07,-0.09
59,-7.55138,234.0,7.466556,prod1,15.02,12.06,3.88,-0.9,0.39,-3.08,1.47,0.44,0.74,1.23,1.07,1.89,0.15,0.43,0.66,-0.43,1.58,-0.03,-0.43,0.04,-0.08,-0.27,0.58,-0.48,0.08,-0.02,-0.07,-0.05,0.71,-0.24,0.02,-0.06,0.09,0.35,0.21,0.17,0.39,-0.36,0.0,-0.07,-0.06,0.13,-0.08,0.01,-0.16,-0.04
60,-7.3698487,234.0,7.193867,prod1,14.56,10.48,3.84,-0.7,0.67,-2.26,1.64,0.47,0.86,1.01,0.81,1.42,0.25,0.19,1.35,-0.74,1.02,0.97,-0.19,-0.54,0.12,-0.02,-0.06,-0.11,-0.15,-0.14,-0.69,0.01,0.3,-0.48,0.04,0.17,-0.0,-0.28,0.31,-0.15,0.05,-0.03,0.22,-0.27,-0.06,0.02,0.01,0.14,-0.06,-0.0
61,-7.010454,25.0,-21.007101,prod1,-14.0,11.2,4.24,-0.77,0.77,-2.2,1.61,0.2,0.56,1.34,1.18,1.39,-0.02,0.33,0.4,-1.19,0.56,1.18,0.12,-0.64,0.31,-0.12,-0.11,-0.05,0.39,-0.06,-0.03,0.15,0.49,-0.24,-0.02,-0.44,0.02,-0.09,-0.08,0.13,0.12,-0.2,0.19,-0.05,0.26,0.3,0.11,0.15,0.01,-0.02
62,-7.048191,25.0,-22.589733,prod1,-15.54,10.44,4.15,-0.75,0.8,-2.31,1.61,0.05,0.37,1.03,1.45,1.98,0.21,0.12,1.22,-0.41,0.73,0.15,-0.47,-0.01,0.4,-0.01,-0.64,-0.1,0.27,0.46,-0.55,0.27,0.38,-0.72,0.32,-0.17,-0.07,0.08,0.1,0.34,0.06,-0.06,0.08,0.03,-0.04,0.21,0.0,0.08,-0.04,0.0
63,-6.8436966,63.0,-23.485777,prod1,-16.64,10.63,4.23,-0.76,0.72,-2.64,1.8,-0.09,0.11,1.53,1.44,1.84,-0.09,1.06,1.38,-0.52,0.84,0.67,0.23,0.3,-0.04,-0.64,0.05,-0.01,0.07,0.37,-0.44,0.0,0.16,-0.42,-0.19,-0.09,-0.22,-0.15,0.11,-0.07,0.22,-0.2,-0.04,-0.18,-0.25,0.09,0.03,0.02,-0.12,-0.09
64,-6.579182,63.0,-22.31489,prod1,-15.74,11.22,4.28,-0.78,0.51,-2.52,1.7,-0.12,0.38,1.57,0.98,2.04,-0.06,0.02,0.81,-0.93,0.94,0.71,-0.43,-0.37,0.42,-0.15,-0.05,0.23,0.52,0.1,-0.67,-0.5,0.49,-0.28,0.1,0.07,0.26,0.2,0.13,-0.12,0.34,-0.02,0.13,-0.15,0.24,0.01,-0.13,0.08,-0.1,0.03
65,none,none,none,,none,11.99,4.39,-0.83,0.91,-2.8,1.88,0.43,-0.3,2.05,0.76,1.22,-0.74,0.77,0.97,-1.14,0.57,0.13,-0.22,0.23,0.64,-0.85,0.25,-0.77,0.28,-0.31,-0.49,0.05,-0.02,-0.37,0.18,-0.47,0.0,0.2,0.22,-0.03,0.24,0.07,0.14,-0.01,0.27,-0.08,0.09,0.0,-0.05,0.12
66,none,none,none,,none,10.96,4.07,-0.81,1.09,-2.64,1.9,-0.01,-0.11,2.04,1.11,1.09,-0.06,0.93,0.71,-0.65,0.95,0.08,-0.5,-0.16,0.89,-0.9,0.24,-0.03,0.34,-0.03,-0.5,0.21,0.56,-0.57,0.34,-0.16,0.1,-0.33,0.5,-0.1,0.07,0.16,0.3,-0.04,-0.01,-0.11,0.01,0.1,-0.05,0.0
67,none,none,none,,none,10.95,3.5,-0.81,0.48,-2.98,2.15,0.61,0.32,1.88,2.41,2.41,0.53,0.94,0.86,-0.52,0.74,0.63,-0.27,-0.59,0.12,-0.41,0.52,0.09,-0.32,-0.3,-0.54,-0.03,0.76,-0.63,0.15,0.11,0.25,-0.43,0.2,0.21,-0.04,0.02,-0.08,-0.18,0.13,0.03,0.07,0.15,0.06,-0.06
68,none,none,none,,none,11.24,4.15,-0.91,0.67,-2.77,1.7,-0.37,0.31,1.68,0.07,1.37,0.09,0.09,1.1,-0.5,1.54,0.72,0.22,-0.45,0.24,-0.81,-0.25,0.21,0.3,-0.21,-0.15,0.29,0.79,-0.52,-0.0,-0.52,0.5,0.27,0.18,-0.15,0.03,-0.23,0.41,-0.03,0.16,0.03,-0.05,0.14,0.04,0.1
69,none,none,none,,none,11.33,3.94,-0.8,0.74,-3.07,1.41,0.55,-0.15,1.34,1.6,0.98,-0.16,0.3,1.31,-0.81,1.47,0.82,0.1,-0.43,0.75,-1.12,0.15,-0.51,-0.35,-0.08,-0.58,-0.03,0.14,-0.53,0.26,-0.44,0.02,-0.17,0.15,-0.25,-0.22,-0.01,-0.02,-0.04,0.03,-0.06,-0.02,0.16,-0.01,0.1
70,none,none,none,,none,11.43,3.83,-0.86,0.4,-3.02,1.49,0.47,0.08,1.23,0.67,1.17,-0.16,-0.12,0.73,-0.61,0.59,0.49,0.11,-0.33,-0.01,-0.49,0.17,0.1,0.12,-0.29,-0.54,0.38,0.78,-0.52,0.36,0.12,-0.01,-0.22,0.04,0.06,0.07,-0.11,-0.12,0.04,0.04,0.05,0.04,0.17,-0.0,0.01
71,none,none,none,,none,10.29,4.28,-0.76,0.51,-3.11,1.6,0.5,0.03,2.11,1.22,0.75,-0.53,0.71,0.34,-0.28,0.15,0.21,-0.38,0.23,0.34,-0.64,0.78,-0.14,-0.38,0.13,-1.01,-0.22,0.47,-0.22,-0.15,-0.1,0.08,0.21,0.44,0.13,-0.07,0.24,-0.02,0.07,0.14,0.14,0.11,0.08,-0.03,-0.03
72,none,none,none,,none,9.63,4.23,-0.87,0.03,-2.59,1.31,1.01,0.08,1.08,0.58,2.14,0.13,-0.59,0.99,-0.67,1.28,0.9,0.35,-0.26,0.4,-0.36,-0.07,0.15,-0.29,0.27,-0.46,-0.28,-0.12,0.08,-0.29,0.03,0.21,0.39,0.14,0.08,-0.02,0.31,0.26,0.36,0.14,0.06,0.03,0.04,0.16,-0.08
73,-8.2064,25.0,-22.431654,prod1,-14.23,10.18,3.6,-0.76,0.21,-3.0,1.76,0.64,-0.0,1.41,1.2,0.57,-0.4,0.45,0.27,-0.43,0.59,-0.12,-0.35,0.11,-0.03,-1.03,0.17,-0.03,0.2,0.02,-0.26,0.34,0.44,0.04,0.24,0.6,-0.19,-0.14,0.65,-0.2,0.15,0.55,-0.03,-0.22,0.03,-0.39,-0.1,-0.06,0.1,-0.08
74,none,none,none,,none,10.17,4.05,-0.89,0.71,-2.85,1.58,0.14,0.3,0.85,1.38,1.36,0.28,-0.26,1.25,0.09,0.79,0.19,-0.11,0.33,0.55,0.26,-0.1,0.18,0.06,-0.02,-0.58,-0.12,-0.03,0.34,-0.55,-0.29,-0.29,0.2,0.24,0.11,0.08,0.11,0.19,-0.12,0.07,0.07,0.21,-0.08,0.05,-0.03
75,-8.828116,25.0,-22.72998,prod1,-13.9,10.37,3.88,-0.85,0.64,-2.65,1.77,0.88,0.16,0.83,1.57,1.3,0.35,-0.54,0.43,0.19,0.41,-0.05,-0.39,0.13,0.48,-0.2,0.61,0.02,-0.01,0.01,-0.84,-0.14,-0.11,0.49,0.08,-0.02,-0.14,0.61,-0.1,0.29,0.16,0.45,-0.04,0.05,0.3,0.0,0.22,0.19,-0.02,-0.01
76,none,none,none,,none,9.51,3.93,-0.92,0.56,-3.01,1.29,0.21,0.4,1.27,0.91,1.85,0.53,-0.47,0.51,-0.36,0.83,0.31,-0.39,0.21,-0.06,0.04,0.16,0.12,-0.26,-0.06,-0.59,-0.02,0.06,-0.21,-0.53,0.08,0.26,0.14,0.32,0.23,-0.16,0.08,0.02,0.03,0.12,0.03,0.22,0.27,0.09,0.07
77,-8.334208,25.0,-22.43936,prod1,-14.11,10.99,4.57,-0.81,0.62,-2.78,1.39,0.16,0.41,1.28,0.81,1.85,-0.48,-0.65,0.52,-0.38,1.09,0.62,-0.03,-0.13,0.47,0.18,0.6,0.12,0.31,0.14,-0.22,-0.4,0.04,0.1,-0.1,-0.26,-0.25,-0.33,0.02,-0.02,0.22,-0.06,0.02,0.03,0.1,0.13,0.32,0.15,-0.1,-0.12
78,-8.723927,25.0,-20.849209,prod1,-12.13,9.95,4.3,-0.62,0.61,-2.83,1.36,0.48,0.1,1.22,1.44,1.2,0.08,-0.31,1.22,-0.15,0.85,0.18,-0.45,-0.05,0.28,0.19,0.13,-0.19,-0.03,0.34,-0.58,0.05,-0.0,0.17,-0.57,-0.16,0.12,-0.47,-0.1,-0.08,0.26,0.35,-0.06,0.22,0.12,0.05,-0.0,-0.01,0.07,-0.16
79,-8.527204,25.0,-18.160074,prod1,-9.63,11.38,3.5,-0.81,0.86,-2.97,1.58,0.28,0.2,0.86,1.54,1.48,0.44,0.03,1.34,-0.1,1.26,-0.69,-0.51,0.2,0.49,-0.45,0.14,-0.57,-0.07,-0.04,-0.05,-0.59,-0.06,-0.12,0.24,0.26,-0.25,0.26,0.38,-0.05,0.02,-0.0,-0.02,-0.02,-0.13,0.01,0.08,-0.04,0.05,-0.04
80,-8.891586,25.0,-15.863331,prod1,-6.97,11.6,3.83,-0.78,0.73,-2.94,1.55,0.23,0.29,1.28,1.88,1.51,0.09,-0.04,0.65,-0.2,1.1,-0.23,-0.45,-0.12,0.15,-0.56,-0.23,0.07,0.18,-0.25,-0.35,-0.22,0.19,-0.43,-0.24,-0.15,-0.1,0.18,0.07,-0.32,0.07,0.05,-0.07,0.01,0.32,0.31,0.16,-0.05,0.04,-0.03
81,-8.155464,25.0,-15.947787,prod1,-7.79,10.49,3.76,-0.75,0.47,-3.0,1.52,0.06,1.22,1.45,1.2,1.51,0.13,-0.36,0.99,-0.66,1.33,0.24,-0.92,-0.11,-0.3,-0.21,0.15,-0.01,-0.55,0.01,-0.67,0.69,0.46,-0.26,-0.22,-0.66,-0.02,-0.04,0.0,0.03,0.01,0.11,-0.02,-0.15,0.03,0.13,0.08,-0.06,-0.05,0.13
82,-8.879597,25.0,-18.898834,prod1,-10.02,10.84,3.92,-0.87,0.63,-3.2,1.38,0.59,0.73,0.97,1.7,2.06,0.24,0.15,0.85,-0.53,0.77,0.32,-1.08,-0.28,0.06,0.18,-0.01,-0.2,0.02,-0.33,-0.89,0.5,0.5,-0.23,-0.63,-0.48,0.15,-0.01,0.36,0.07,0.32,0.35,-0.05,0.03,0.23,0.19,0.07,-0.1,-0.09,-0.04
83,-8.812648,25.0,-20.77118,prod1,-11.96,11.45,3.68,-0.94,0.78,-3.18,1.65,0.53,0.32,1.16,1.09,1.03,0.17,0.26,0.86,-0.61,1.0,0.07,-0.56,-0.83,-0.19,-0.02,0.13,0.57,0.6,-0.52,-0.25,0.33,0.18,-0.29,-0.3,-0.54,0.25,0.24,0.02,0.19,0.28,-0.03,-0.18,-0.2,0.04,-0.18,-0.01,0.0,-0.03,0.1
84,-8.784008,25.0,-25.739708,prod1,-16.96,11.26,3.56,-0.85,0.87,-2.86,1.84,0.16,0.17,1.37,1.33,1.04,0.14,0.71,1.34,-0.38,0.75,-0.83,-0.17,-0.19,-0.39,0.61,-0.31,0.1,0.72,-0.64,-0.71,0.33,0.2,-0.17,-0.24,-0.31,0.06,0.22,0.12,0.16,0.28,0.25,-0.01,0.09,0.1,0.15,0.22,0.24,0.11,-0.1
85,none,none,none,,none,10.3,3.74,-0.86,0.32,-2.75,1.12,0.34,0.26,1.27,1.36,1.33,-0.12,0.48,0.86,-0.3,1.11,-0.39,-0.43,-0.35,-0.05,-0.01,-0.78,0.38,0.92,-0.46,-0.19,0.42,0.36,0.04,-0.58,-0.35,0.32,-0.19,-0.0,0.15,0.16,0.2,-0.01,0.0,-0.16,0.05,0.11,0.0,0.08,0.01
86,none,none,none,,none,10.72,3.19,-0.85,0.63,-3.12,1.35,0.26,-0.15,1.39,1.0,1.59,0.08,0.51,0.9,-0.32,0.89,0.01,-0.12,-1.26,-0.21,0.16,-0.63,-0.31,1.19,-0.37,-0.04,0.26,-0.17,-0.16,-0.52,-0.46,0.37,0.25,0.18,0.18,0.16,0.16,-0.04,-0.03,0.08,0.11,0.09,-0.07,0.08,0.04
87,none,none,none,,none,10.34,4.43,-0.66,0.36,-2.88,1.59,0.21,0.52,1.48,1.24,1.03,-0.56,0.93,0.74,-0.25,0.45,0.27,0.06,-0.72,-0.05,0.31,-0.42,0.34,0.76,-0.12,-0.73,-0.19,0.09,-0.18,-0.15,-0.25,0.18,0.03,0.09,-0.03,-0.05,0.32,-0.04,0.19,0.1,-0.06,0.07,-0.04,0.01,0.04
88,none,none,none,,none,10.27,3.78,-0.7,0.52,-2.99,1.8,-0.02,0.36,1.47,1.46,1.58,0.02,0.24,1.17,-0.17,0.83,-0.4,0.35,-0.46,0.12,0.49,-0.24,0.55,0.51,-0.28,-0.22,0.02,-0.13,-0.14,-0.28,0.1,0.04,-0.05,-0.05,0.09,-0.05,0.09,0.07,0.06,0.04,0.06,0.06,0.08,0.1,-0.02
89,none,none,none,,none,10.83,3.94,-0.81,0.43,-2.6,0.97,-0.05,0.44,1.7,1.33,1.6,0.29,0.05,1.25,-0.55,1.03,0.24,0.5,-0.44,0.34,0.1,-0.29,0.25,0.43,-0.31,-0.4,-0.15,0.15,-0.44,-0.3,-0.18,-0.12,-0.14,0.11,-0.22,0.01,0.28,0.03,0.0,0.1,0.24,0.11,0.02,0.06,-0.04
90,none,none,none,,none,10.78,3.81,-0.81,0.51,-2.9,1.12,-0.18,0.3,1.53,1.01,1.69,-0.5,0.16,1.54,-0.53,1.21,0.15,0.52,-0.62,0.18,0.16,0.27,0.11,0.24,-0.19,-0.7,0.22,0.6,-0.18,-0.42,-0.11,0.29,0.04,0.15,-0.22,-0.05,0.29,-0.07,0.08,0.06,-0.0,0.09,-0.08,0.1,-0.01
91,-8.652199,157.0,-22.471418,prod1,-13.82,11.01,4.18,-0.79,0.95,-2.97,1.21,-0.27,0.37,1.71,1.36,1.53,0.14,0.51,1.3,-0.44,1.28,-0.07,0.12,-0.14,0.05,0.19,-0.12,0.21,0.22,-0.32,-0.42,-0.02,0.4,-0.55,-0.25,-0.2,-0.4,0.07,0.1,-0.04,0.15,0.46,-0.12,-0.12,0.06,0.18,-0.08,0.05,0.11,-0.07
92,-8.401872,157.0,-15.753819,prod1,-7.35,10.65,3.76,-0.87,0.82,-2.72,0.85,-0.74,0.02,1.71,0.7,1.16,-0.02,0.24,1.02,-0.41,1.78,0.17,-0.12,-0.56,1.17,-0.4,0.22,0.33,0.38,-0.53,-0.5,0.11,0.31,-0.34,-0.25,-0.25,0.2,0.06,0.05,-0.04,-0.03,0.43,-0.28,0.29,0.04,0.23,0.06,0.0,0.04,-0.02
93,-8.147636,157.0,-12.271025,prod1,-4.12,10.56,3.69,-0.67,0.73,-2.72,1.34,-1.38,0.64,2.29,1.72,1.6,-0.35,0.48,1.32,-0.21,1.52,0.54,0.58,-0.66,0.03,-0.42,0.2,0.44,0.39,-0.24,-0.33,-0.1,-0.13,-0.12,-0.18,-0.1,0.3,-0.08,-0.15,-0.2,0.12,0.25,-0.11,-0.02,0.1,0.31,0.08,-0.06,-0.0,0.08
94,-8.143872,157.0,-15.605122,prod1,-7.46,11.61,4.21,-0.85,0.8,-2.79,1.21,-0.13,1.01,1.67,1.09,1.74,0.46,0.37,1.21,0.0,0.84,0.62,0.13,-0.66,0.29,0.25,0.31,0.34,-0.03,-0.13,-0.39,-0.5,0.05,-0.2,0.02,-0.35,-0.09,0.42,-0.08,-0.42,-0.08,0.09,0.07,-0.01,0.04,-0.11,0.11,-0.01,-0.07,-0.01
95,-7.8694563,157.0,-18.71431,prod1,-10.84,10.6,4.79,-0.68,0.97,-2.34,1.4,-0.11,0.02,2.04,1.23,2.18,-0.31,0.65,1.08,-0.12,1.4,0.49,0.16,-0.04,0.97,-0.06,0.02,0.29,0.71,-0.47,-0.56,-0.37,-0.06,-0.34,-0.22,0.23,0.31,-0.3,-0.12,-0.24,0.26,0.27,0.02,-0.05,-0.01,-0.0,0.0,0.04,0.09,0.0
96,-7.931775,157.0,-16.874758,prod1,-8.94,11.26,4.6,-0.89,0.8,-2.6,0.68,-0.63,0.53,1.15,0.78,1.86,-0.34,1.39,1.58,-0.18,2.23,0.32,0.04,-0.2,0.79,-0.45,-0.05,0.21,0.61,-0.01,-0.14,-0.52,0.05,0.04,0.03,-0.02,0.45,0.25,0.16,-0.22,0.16,0.3,-0.02,-0.01,0.16,0.03,0.1,-0.01,0.01,-0.02
97,-8.10738,157.0,-16.719885,prod1,-8.61,10.96,4.79,-0.87,0.85,-2.65,0.6,-0.54,0.61,1.28,0.74,1.51,-0.51,0.94,0.64,-0.01,1.39,0.52,0.21,-0.26,0.44,-0.36,0.25,0.12,0.39,-0.34,-0.34,-0.41,-0.17,-0.39,-0.3,-0.36,-0.04,0.33,0.13,-0.04,0.17,0.16,0.06,0.04,0.13,0.05,0.12,-0.04,0.14,-0.07
98,-8.041974,157.0,-19.42098,prod1,-11.38,10.9,4.03,-0.87,0.98,-2.92,1.36,-0.44,0.5,1.38,1.15,1.47,0.38,0.24,0.67,0.51,1.66,-0.09,0.27,-0.13,0.44,0.38,0.31,-0.1,-0.47,0.19,-0.77,-0.69,-0.14,-0.34,-0.36,0.08,-0.12,0.07,-0.02,-0.08,0.06,0.09,0.18,-0.03,-0.03,0.17,0.06,0.02,-0.02,-0.03
99,-7.0014625,157.0,-14.010966,prod1,-7.01,11.33,4.0,-0.87,0.82,-2.86,1.29,-0.45,0.57,1.54,0.92,1.21,-0.16,0.18,0.87,0.13,1.79,0.39,0.32,-0.3,-0.36,-0.23,0.17,0.01,-0.2,0.1,-0.61,-0.09,0.33,-0.71,-0.1,-0.12,0.01,-0.04,0.16,-0.03,0.28,-0.18,-0.09,-0.29,0.1,-0.01,-0.1,0.04,-0.14,-0.06
100,-8.001014,157.0,-12.973269,prod1,-4.97,10.62,4.41,-0.89,0.66,-2.74,0.96,-0.54,0.38,1.23,0.62,1.49,0.02,0.56,0.53,-0.25,0.9,0.24,0.23,-0.25,1.03,0.02,-0.35,0.26,0.3,0.0,-0.44,-0.55,-0.32,-0.45,-0.36,-0.18,0.0,0.36,0.09,0.16,0.25,-0.04,0.17,-0.0,-0.16,0.17,0.08,-0.03,0.04,-0.11
101,-8.339144,157.0,-14.679668,prod1,-6.34,11.04,4.17,-0.83,0.61,-2.81,1.12,-0.51,0.14,1.3,0.54,1.67,-0.49,0.76,1.11,-0.21,1.73,-0.2,0.46,-0.47,0.69,-0.55,-0.16,0.28,0.43,-0.21,-0.43,-0.62,-0.04,-0.52,-0.28,0.32,0.32,0.01,0.09,-0.32,0.1,0.06,0.1,-0.22,0.03,-0.17,-0.08,-0.03,0.1,-0.03
102,-8.670185,157.0,-20.684235,prod1,-12.01,11.19,3.78,-0.87,1.02,-2.88,1.17,-0.74,0.84,1.36,0.59,1.5,0.2,1.37,0.19,-0.14,1.44,-0.53,0.14,-0.85,0.8,-0.29,0.32,0.39,-0.04,-0.23,-0.84,0.01,-0.08,-0.32,-0.02,-0.11,0.38,0.54,0.16,-0.19,0.28,0.21,0.26,-0.27,-0.07,-0.14,0.03,-0.13,-0.09,0.06
103,-8.4878435,157.0,-23.288465,prod1,-14.8,10.52,4.1,-0.83,0.72,-2.65,0.88,-0.62,0.53,1.33,1.81,2.32,0.19,0.57,1.08,0.01,1.42,-0.03,0.58,-0.33,-0.04,-0.19,0.35,0.28,0.26,0.28,-0.41,-0.52,0.12,-0.6,-0.4,0.03,0.12,-0.03,-0.07,0.1,0.04,-0.19,0.11,-0.11,-0.16,0.04,-0.02,0.02,0.03,-0.11
104,-7.0561795,157.0,-19.169868,prod1,-12.11,10.71,4.37,-0.77,0.95,-2.84,1.24,0.25,-0.22,1.15,1.13,1.33,0.31,0.0,0.82,-0.04,1.09,0.52,0.58,-0.5,1.16,-0.55,-0.3,0.25,-0.12,-0.22,-0.51,-0.7,-0.14,-0.03,-0.34,0.09,0.43,-0.23,0.08,-0.41,0.32,0.14,0.18,0.0,-0.08,0.03,0.11,0.08,0.09,0.0
105,-7.2514424,157.0,-19.597403,prod1,-12.35,12.05,3.7,-0.8,0.66,-2.96,1.11,-0.26,0.58,0.87,1.56,1.99,0.37,0.48,0.95,0.0,1.34,-0.33,0.35,-0.87,0.29,-0.11,0.03,-0.4,-0.06,-0.38,-0.55,-0.56,-0.09,-0.51,-0.32,-0.18,0.29,0.15,-0.32,-0.35,0.21,-0.09,-0.05,-0.0,-0.06,0.04,-0.02,-0.06,0.07,0.02
106,-7.3919754,157.0,-18.337955,prod1,-10.95,12.88,4.01,-0.92,0.73,-2.52,0.74,-0.67,0.6,0.94,0.72,1.46,0.47,1.33,0.35,-0.87,1.62,-0.13,0.47,-0.59,0.93,0.04,0.2,-0.56,-0.04,-0.11,-0.56,-0.35,-0.01,-0.11,-0.09,-0.46,0.18,0.69,-0.14,-0.48,0.61,0.11,0.31,-0.05,0.23,0.1,0.34,0.07,0.04,0.03
107,-7.8989463,157.0,-18.029366,prod1,-10.13,10.84,5.01,-0.9,0.78,-2.7,0.53,-0.04,0.51,1.14,0.3,1.49,-0.52,0.88,0.14,-0.42,1.59,0.8,-0.11,-0.38,0.41,-0.1,0.0,0.38,0.06,-0.19,-0.33,-0.25,0.1,-0.29,-0.16,-0.4,0.23,0.2,0.19,-0.15,0.23,0.22,0.21,-0.27,0.03,0.17,-0.17,0.04,0.03,0.0
108,-7.528755,157.0,-16.92081,prod1,-9.39,11.3,4.25,-0.69,0.78,-2.61,1.22,0.2,0.5,1.81,1.38,0.95,-0.1,-0.57,0.54,-0.28,2.27,1.01,0.38,-0.92,0.41,-0.06,0.59,0.26,0.23,-0.17,-0.15,-0.37,-0.04,-0.51,-0.04,-0.36,0.12,-0.17,-0.21,-0.12,0.32,-0.0,0.16,-0.28,-0.08,-0.04,0.05,0.06,-0.09,0.11
109,-7.4575806,157.0,-17.33187,prod1,-9.87,11.96,4.45,-0.9,0.76,-2.76,0.8,-0.1,0.09,1.49,-0.09,1.12,-0.72,0.28,0.39,-0.39,2.17,0.24,-0.11,-0.85,0.59,-0.32,0.34,0.17,0.58,-0.04,-0.13,-0.62,0.46,-0.47,0.16,-0.24,0.59,0.21,0.08,-0.2,0.31,-0.02,-0.21,-0.36,-0.11,-0.11,-0.12,-0.01,-0.05,0.02
110,-7.435725,157.0,-15.509193,prod1,-8.07,11.31,3.71,-0.97,0.7,-2.69,0.71,-0.46,0.39,1.23,0.54,1.56,-0.15,0.31,0.61,-0.54,1.79,0.05,-0.34,-0.66,0.93,-0.43,0.1,0.07,-0.07,-0.57,-0.33,-0.34,0.14,-0.38,-0.33,-0.4,0.06,0.38,-0.18,0.12,0.03,-0.07,0.01,-0.07,-0.14,0.15,-0.07,-0.04,0.08,-0.02
111,-7.0013494,157.0,-15.292988,prod1,-8.29,9.52,3.98,-0.79,0.43,-2.71,0.59,-0.41,0.4,1.74,1.39,1.46,-0.05,0.78,0.25,0.69,1.8,0.4,0.25,-0.59,0.15,-0.2,0.29,0.48,0.42,-0.23,-0.39,0.19,0.08,-0.44,-0.16,-0.39,0.04,0.33,0.09,0.12,-0.27,0.24,-0.01,-0.06,-0.14,0.05,0.09,0.08,0.12,0.11
112,-7.191122,157.0,-18.513315,prod1,-11.32,11.13,3.52,-0.94,0.47,-2.62,0.81,0.0,0.42,0.84,0.86,1.83,0.02,0.1,0.63,-0.9,2.38,0.39,-0.29,-0.66,0.3,-0.14,0.29,0.31,0.52,-0.49,-0.24,0.32,0.06,-0.17,-0.27,-0.34,-0.14,0.71,-0.17,-0.16,-0.05,-0.02,0.09,0.15,-0.07,0.02,0.09,0.09,0.15,0.0
113,-6.9677906,157.0,-14.917181,prod1,-7.95,10.45,4.3,-0.87,0.49,-3.03,0.92,-0.33,0.12,1.42,0.46,0.92,-0.53,0.5,0.45,-0.22,0.7,0.02,0.58,-0.44,0.48,-0.24,-0.23,0.43,0.53,-0.3,-0.8,-0.05,0.07,-0.31,-0.4,-0.25,0.39,0.32,0.06,0.11,0.33,0.2,0.29,-0.2,-0.24,0.01,-0.03,-0.0,0.01,0.05
114,-7.116966,157.0,-18.619196,prod1,-11.5,11.37,3.84,-0.99,0.75,-2.97,1.01,0.03,0.5,1.66,0.89,1.45,0.39,0.49,0.68,-0.4,1.77,0.09,0.4,-0.52,0.35,0.06,-0.14,0.54,-0.13,-0.28,-0.4,-0.12,0.41,-0.41,-0.5,-0.22,0.09,0.4,0.08,-0.04,0.08,-0.16,-0.05,0.01,-0.05,0.2,0.04,0.0,0.09,-0.04
115,-6.52785,157.0,-18.602474,prod1,-12.07,9.74,4.1,-0.86,0.63,-2.4,0.8,0.12,0.47,1.05,0.5,1.43,-0.19,-0.09,0.53,-0.03,1.33,0.46,0.7,-1.01,0.46,0.15,0.03,0.27,0.4,0.01,-0.29,-0.06,-0.35,-0.3,-0.2,-0.2,-0.02,0.27,0.31,0.34,0.1,0.12,0.03,-0.0,0.03,-0.09,-0.02,0.1,0.02,0.01
116,-6.2009654,157.0,-18.369373,prod1,-12.17,10.78,3.59,-0.98,0.43,-2.86,1.33,-0.59,0.27,1.1,0.1,1.22,0.29,-0.18,0.71,-0.16,1.36,-0.31,1.19,-0.74,-0.04,-0.17,0.34,0.09,0.51,-0.14,-0.78,-0.17,0.35,-0.33,-0.2,-0.34,0.08,0.26,0.03,-0.14,-0.3,0.05,0.24,0.16,0.03,0.09,0.04,0.11,0.11,-0.02
117,none,none,none,,none,11.12,3.3,-0.94,0.42,-2.81,1.42,-0.16,0.25,1.34,0.73,1.07,0.43,-0.17,1.09,-0.43,1.03,0.51,0.39,-0.68,0.33,0.07,0.7,-0.03,0.35,0.02,-0.49,0.23,0.3,-0.27,-0.3,-0.26,0.33,-0.01,-0.02,-0.06,-0.04,-0.11,0.03,0.05,0.03,0.07,0.35,0.17,-0.11,-0.0
