Frame,Z_coord_n1,na_res,Z_coord_na,prod,na_z,NQRD26-NQRE115,NQRD107-NQRE23,tIC1,tIC2,tIC3,tIC4,tIC5,tIC6,tIC7,tIC8,tIC9,tIC10,tIC11,tIC12,tIC13,tIC14,tIC15,tIC16,tIC17,tIC18,tIC19,tIC20,tIC21,tIC22,tIC23,tIC24,tIC25,tIC26,tIC27,tIC28,tIC29,tIC30,tIC31,tIC32,tIC33,tIC34,tIC35,tIC36,tIC37,tIC38,tIC39,tIC40,tIC41,tIC42,tIC43
1014,-5.659752,231.0,-2.375195,prod3,3.28,7.62,4.24,0.33,-0.89,0.88,-0.42,-1.07,0.45,0.99,0.95,-0.63,0.62,-0.24,-0.23,-0.52,-0.0,0.22,0.71,-0.09,0.47,0.69,0.04,-0.36,0.61,-0.19,0.51,-0.05,0.21,-0.29,0.06,0.06,-0.21,-0.1,-0.13,0.12,0.49,-0.21,0.06,-0.0,-0.08,0.12,0.06,-0.1,0.13,-0.01
1015,-5.406749,231.0,-2.1263509,prod3,3.28,6.49,3.98,0.29,-1.18,0.82,-0.59,-0.72,-0.07,0.72,0.82,-0.63,0.52,0.59,-0.7,0.54,0.56,0.4,0.51,-0.03,0.31,0.62,0.27,-0.61,0.98,-0.04,0.23,-0.15,-0.14,0.4,-0.11,-0.06,-0.22,0.04,0.23,-0.25,-0.03,-0.16,-0.02,-0.3,0.07,0.24,0.03,0.05,-0.07,0.11
1016,-5.1770773,115.0,-21.418003,prod3,-16.24,6.64,4.44,0.27,-0.91,0.71,-0.56,-1.09,0.02,0.93,1.34,-0.17,-0.04,-0.72,0.56,-0.26,-0.21,0.08,0.84,0.83,-0.05,0.43,0.32,0.16,-0.03,-0.17,0.32,0.19,0.19,0.04,0.0,-0.19,-0.31,0.17,-0.13,0.29,0.27,0.1,0.07,0.14,-0.06,0.44,0.23,0.16,0.01,-0.27
1017,-5.721967,115.0,-23.678885,prod3,-17.96,6.12,3.82,0.11,-0.99,0.87,-0.71,-0.94,0.43,0.36,1.25,0.15,0.52,-0.55,0.01,0.08,0.34,-0.0,0.11,-0.08,-0.02,0.45,0.42,0.05,0.53,-0.15,0.58,0.23,0.09,-0.06,-0.24,0.02,-0.27,0.36,-0.28,0.13,-0.13,0.32,-0.13,0.2,-0.19,-0.11,0.02,0.43,0.01,-0.11
1018,-6.063744,231.0,-2.8550732,prod3,3.21,7.66,4.39,0.08,-0.72,1.0,-0.68,-0.53,0.01,0.5,1.14,-0.49,0.09,-0.18,0.08,-0.41,0.25,0.04,-0.19,0.13,0.43,0.16,0.49,-0.12,0.42,-0.05,1.01,-0.35,-0.27,0.15,0.18,-0.08,-0.06,-0.05,-0.1,0.17,0.08,-0.15,0.02,0.15,0.14,-0.0,-0.06,-0.06,0.04,0.15
1019,-6.252399,231.0,-2.947636,prod3,3.3,5.78,4.14,0.18,-1.0,0.73,-0.55,-0.88,0.58,-0.02,0.99,-0.21,0.59,-0.53,-0.79,-0.32,0.4,0.43,0.28,0.11,0.43,0.29,0.38,-0.05,0.17,-0.09,0.63,0.1,-0.23,0.24,0.03,0.16,0.46,0.22,0.13,-0.1,-0.07,0.22,0.05,-0.31,-0.18,0.15,-0.11,0.36,-0.04,-0.03
1020,-5.6655974,231.0,-2.3823903,prod3,3.28,6.76,4.11,0.05,-0.78,1.09,-0.96,-0.48,0.63,0.66,0.47,-0.45,0.19,0.12,-0.68,0.05,0.58,-0.32,-0.28,0.17,0.69,-0.01,-0.41,-0.2,0.24,-0.1,-0.09,-0.44,0.21,0.51,-0.09,0.15,-0.32,0.27,0.23,0.15,0.01,-0.22,0.03,-0.15,0.02,-0.07,-0.12,-0.19,0.04,0.09
1021,-6.6986055,137.0,13.261186,prod3,19.96,6.49,4.27,0.01,-0.67,0.47,-0.62,-0.93,0.54,0.19,0.56,-0.36,0.24,0.19,0.07,-0.37,0.03,-0.17,0.31,0.26,-0.39,0.38,0.3,0.15,0.54,0.11,0.29,-0.21,-0.19,0.36,-0.19,0.03,-0.14,0.06,0.14,-0.03,-0.29,-0.25,0.08,0.08,-0.21,-0.05,0.01,0.26,0.01,0.0
1022,-6.1588655,137.0,12.184872,prod3,18.34,6.78,4.58,0.32,-0.93,0.62,-0.23,-0.82,0.34,0.82,0.72,-0.52,0.3,-0.31,0.18,-0.64,0.18,0.36,0.15,0.77,0.3,-0.07,0.11,-0.11,0.39,-0.45,0.22,-0.41,-0.23,0.07,0.28,0.12,-0.01,0.22,-0.04,0.26,0.19,-0.32,0.11,-0.21,0.08,0.02,0.03,0.25,-0.0,-0.13
1023,-6.4115934,137.0,8.704288,prod3,15.12,6.91,3.96,0.09,-0.99,0.93,-0.49,-0.86,0.41,0.58,0.79,-0.43,0.74,-0.04,0.83,-0.56,0.31,0.56,0.37,0.36,0.19,0.02,0.77,-0.05,0.48,-0.05,-0.04,-0.31,-0.12,0.41,0.22,0.24,-0.18,-0.1,-0.06,-0.1,-0.09,0.13,0.05,-0.08,0.08,-0.01,0.18,0.06,0.12,-0.0
1024,-6.0943804,137.0,11.162758,prod3,17.26,6.52,4.29,0.13,-1.22,0.91,-1.07,-0.7,-0.01,0.56,0.64,-0.57,0.19,-0.12,0.34,0.11,0.17,0.05,0.49,0.45,-0.19,-0.14,-0.32,0.6,0.6,0.12,-0.37,-0.05,-0.38,0.4,-0.18,-0.32,-0.35,0.59,-0.49,-0.09,0.13,-0.06,-0.4,0.24,-0.18,0.03,0.15,0.11,-0.29,-0.03
1025,-5.7873635,231.0,-3.0389102,prod3,2.75,6.53,4.13,0.31,-1.4,0.79,-0.72,-0.2,-0.26,0.2,1.2,-0.02,-0.51,0.41,-0.39,-0.15,-0.45,-0.32,0.81,0.79,-0.4,-0.08,0.45,-0.95,0.09,-0.32,-0.11,-0.06,0.13,0.42,-0.1,0.1,-0.52,0.17,0.05,-0.29,-0.18,0.17,0.03,0.15,-0.27,-0.07,0.29,0.01,-0.11,-0.13
1026,-6.1266313,231.0,-3.3056118,prod3,2.82,6.89,4.14,0.2,-1.29,0.76,-0.85,0.17,0.61,0.46,0.86,-0.09,0.03,0.38,0.59,0.44,-0.02,-0.39,0.02,0.37,-0.22,-0.27,0.41,-0.13,-0.11,0.4,-0.41,-0.07,0.05,-0.14,-0.08,0.33,-0.54,0.05,-0.01,-0.11,0.18,0.17,0.11,0.2,-0.27,0.12,0.38,-0.04,-0.05,0.01
1027,-6.901131,231.0,-4.233327,prod3,2.67,7.7,3.92,0.13,-1.25,0.96,-1.08,-0.35,0.02,0.01,0.9,0.37,-0.21,-0.36,0.14,0.39,-0.12,-0.27,0.52,0.03,0.17,-0.34,0.54,-0.17,0.18,0.16,-0.3,-0.1,0.15,-0.16,0.19,0.16,-0.87,0.39,-0.36,0.07,0.46,0.04,0.19,0.19,-0.14,0.17,0.29,0.04,-0.14,-0.24
1028,-7.107575,231.0,-4.506365,prod3,2.6,7.03,3.67,0.04,-1.16,0.66,-0.35,-0.32,-0.02,0.02,1.54,0.77,0.45,0.01,0.35,-0.09,0.28,-0.15,0.43,-0.3,0.53,0.37,0.8,0.14,0.42,-0.01,0.01,0.29,-0.41,-0.47,0.15,0.09,-0.23,0.2,-0.31,0.43,0.18,0.18,0.02,-0.04,-0.2,0.1,-0.0,-0.04,-0.06,0.1
1029,-7.125885,231.0,-4.414111,prod3,2.71,7.92,3.42,0.04,-1.34,0.77,-0.49,-0.23,0.01,0.6,2.04,0.2,0.21,-0.01,-0.02,-0.42,0.12,-0.18,-0.06,-0.15,0.06,0.02,0.63,-0.6,0.17,-0.43,-0.2,-0.29,0.11,-0.26,0.43,-0.19,-0.05,0.13,-0.45,0.29,0.03,0.17,-0.16,-0.14,-0.26,0.13,-0.04,0.01,0.04,0.0
1030,-8.094777,160.0,-22.161844,prod3,-14.07,6.54,3.52,0.1,-1.08,0.69,-0.59,-0.58,0.22,0.59,1.84,0.62,0.1,0.15,-0.6,-0.3,-0.41,0.09,-0.0,-0.11,-0.45,0.09,0.3,-0.42,0.26,-0.19,-0.48,0.19,-0.29,0.28,0.29,0.07,-0.14,0.07,0.07,0.17,0.21,0.39,0.02,0.05,-0.2,0.23,-0.03,-0.14,-0.02,0.1
1031,-8.256686,160.0,-23.933819,prod3,-15.68,7.0,3.66,0.03,-1.19,0.58,-0.4,-0.71,0.57,0.33,1.36,0.24,0.38,-0.12,-0.28,-0.02,-0.1,0.42,0.38,-0.38,0.34,-0.03,-0.13,-0.35,0.4,0.1,0.07,0.03,-0.03,0.17,0.47,-0.01,0.04,0.26,-0.09,0.37,0.19,0.07,0.36,-0.27,-0.05,-0.04,0.1,0.16,-0.1,-0.0
1032,-7.9522934,160.0,-24.03183,prod3,-16.08,8.49,3.69,-0.06,-1.29,0.55,-0.55,-0.23,-0.05,0.04,1.39,0.58,0.24,0.54,0.31,-0.21,0.62,0.05,0.51,0.36,0.19,0.27,0.08,-0.77,-0.04,-0.3,-0.2,0.35,0.18,0.02,0.28,-0.03,-0.22,0.59,0.03,0.15,0.65,0.11,0.1,0.23,-0.24,0.18,0.24,-0.21,0.03,-0.05
1033,-7.761549,115.0,-24.353014,prod3,-16.59,7.47,4.24,0.11,-1.22,0.77,-0.45,-0.48,0.25,-0.14,1.14,0.06,0.21,-0.97,-0.09,-0.06,-0.4,0.5,-0.05,0.02,-0.36,-0.01,0.72,-0.27,0.56,0.11,-0.3,-0.32,0.3,0.11,0.1,-0.08,-0.28,0.2,-0.46,0.08,0.42,0.08,0.02,0.43,-0.11,0.12,0.1,0.22,-0.09,-0.14
1034,-7.178266,115.0,-17.832373,prod3,-10.65,6.22,3.47,0.13,-1.09,0.64,0.28,-0.17,-0.22,0.63,1.06,0.74,0.46,-1.16,-0.54,-0.0,-0.28,0.76,0.2,-0.49,0.03,-0.0,0.18,-0.41,0.53,0.28,0.38,-0.27,-0.04,0.39,0.22,0.14,-0.27,0.17,-0.21,0.13,-0.15,0.12,0.11,0.06,-0.21,0.07,0.17,0.13,0.11,0.06
1035,-7.137961,115.0,-15.29207,prod3,-8.15,8.04,3.73,-0.01,-0.86,0.55,-0.07,-0.12,0.19,0.44,1.41,0.36,0.37,-0.49,0.15,0.41,0.06,0.52,0.35,0.27,-0.23,0.23,0.69,-0.48,0.11,-0.22,0.24,0.21,0.08,0.3,0.07,0.31,-0.4,0.24,-0.16,-0.12,0.41,0.08,0.3,0.17,-0.15,0.26,0.18,0.02,0.05,0.12
1036,-6.915987,115.0,-17.090565,prod3,-10.17,8.09,4.29,0.08,-1.03,0.02,0.03,0.59,0.0,0.91,1.05,0.73,0.03,-0.98,0.22,0.17,0.31,0.28,0.26,-0.17,0.0,0.25,0.57,-0.0,0.62,0.59,-0.07,0.01,0.3,-0.26,0.28,-0.07,-0.82,0.01,-0.18,-0.07,0.21,0.02,0.18,-0.03,-0.09,-0.03,0.29,-0.16,0.0,0.08
1037,-6.864769,115.0,-14.922419,prod3,-8.06,7.45,3.84,0.15,-1.0,0.24,0.01,-0.02,0.21,0.82,0.69,0.37,0.35,-1.44,0.26,-0.91,0.57,0.17,0.26,-0.13,-0.13,0.25,0.3,-0.04,0.32,0.17,0.32,-0.12,0.3,-0.09,0.04,0.32,-0.04,0.55,-0.09,-0.2,0.12,0.03,0.15,0.35,-0.44,-0.01,0.09,0.03,0.02,0.08
1038,-6.2173567,115.0,-15.07824,prod3,-8.86,5.75,4.53,0.16,-1.24,0.51,-0.46,-0.3,-0.05,0.32,1.09,0.78,0.31,-0.95,-0.18,0.16,0.53,-0.34,0.07,0.62,0.01,0.47,0.75,0.47,0.38,0.86,-0.52,0.0,-0.28,-0.27,-0.23,-0.02,-0.34,0.32,0.01,0.27,0.13,-0.12,-0.02,0.25,-0.24,0.16,0.12,-0.2,0.19,-0.12
1039,-6.0495324,115.0,-18.602928,prod3,-12.55,7.9,3.67,-0.03,-1.03,0.38,-0.5,0.12,-0.47,0.52,0.32,0.17,-0.44,-0.61,-0.69,-0.29,-0.07,-0.44,0.11,-0.29,-0.35,0.72,0.85,-0.31,0.33,0.15,0.39,0.04,-0.15,-0.02,0.09,0.3,-0.48,0.28,-0.18,0.15,0.34,0.43,0.08,0.08,-0.1,0.03,0.12,-0.12,-0.12,-0.0
1040,-6.779875,115.0,-21.83327,prod3,-15.05,7.34,4.15,0.01,-0.9,0.36,-0.34,-0.5,0.45,-0.22,0.8,0.27,-0.13,0.12,0.19,-0.51,-0.09,-0.23,0.26,-0.33,0.14,0.92,0.47,-0.22,0.91,0.35,-0.61,-0.05,-0.09,-0.34,0.01,0.03,-0.21,0.44,-0.14,0.19,0.02,0.17,0.13,0.2,-0.21,-0.07,0.23,0.18,0.01,-0.17
1041,-6.2823677,115.0,-20.569628,prod3,-14.29,7.32,3.77,0.08,-1.0,0.62,-0.12,-0.19,0.05,0.64,1.18,0.3,-0.22,-0.84,-0.37,-0.06,-0.16,0.2,0.22,-0.43,-0.39,-0.1,0.28,0.09,-0.22,-0.29,-0.23,-0.32,0.2,0.0,0.25,-0.07,-0.33,0.31,-0.35,0.01,0.11,0.24,0.12,-0.02,-0.29,-0.03,0.02,-0.04,0.06,0.06
1042,-6.0869403,115.0,-19.108915,prod3,-13.02,7.48,4.11,0.04,-1.08,0.41,-0.28,-0.31,-0.08,0.5,1.15,0.67,-0.18,-0.44,0.17,-0.63,-0.49,-0.11,0.24,0.15,-0.15,0.55,0.49,-0.72,0.41,-0.27,-0.17,-0.62,-0.17,-0.17,-0.16,-0.04,-0.35,0.27,-0.1,-0.09,0.08,0.55,0.09,0.11,-0.25,-0.07,0.18,0.1,0.02,-0.16
1043,-5.370342,115.0,-23.886293,prod3,-18.52,7.5,3.97,0.25,-1.03,0.33,-0.52,-0.64,0.18,0.85,1.2,0.26,-1.05,-0.04,-0.26,-0.09,0.27,-0.22,0.5,-0.24,-0.39,1.12,0.59,-0.7,0.67,-0.35,-0.24,0.27,0.21,0.56,0.12,-0.12,-0.03,-0.05,-0.43,0.27,0.19,0.17,-0.02,-0.05,-0.03,0.21,0.08,-0.08,-0.05,0.02
1044,-6.498635,137.0,14.312667,prod3,20.81,6.62,4.12,-0.05,-1.01,0.36,-0.32,-0.44,-0.32,0.27,0.8,0.29,0.22,-0.21,0.13,-0.2,-0.17,0.27,0.72,0.25,-0.21,0.12,0.67,-0.11,0.37,-0.19,-0.23,-0.33,0.0,-0.11,0.19,0.15,-0.28,0.35,0.26,0.24,0.01,0.44,0.18,0.23,-0.14,0.1,0.11,0.22,0.05,-0.21
1045,-6.4016676,137.0,13.719133,prod3,20.12,7.88,3.88,-0.04,-1.04,0.84,-0.44,-0.87,0.12,0.28,1.34,0.83,-0.31,-0.19,-0.26,-0.51,-0.35,-0.49,0.21,-0.46,-0.14,0.45,0.56,0.24,-0.07,0.29,0.23,-0.28,-0.1,-0.11,0.25,-0.11,-0.32,0.71,-0.14,0.18,0.57,0.21,0.21,-0.01,-0.04,-0.08,-0.01,0.1,0.07,-0.15
1046,-6.6044903,160.0,-20.098028,prod3,-13.49,8.14,3.84,-0.04,-0.9,0.61,-0.42,-0.94,0.21,0.23,0.89,-0.34,-0.46,-0.01,0.15,-0.54,-0.43,-0.06,-0.13,-0.27,0.21,0.03,0.81,-0.17,0.08,-0.1,0.48,-0.11,0.3,-0.26,-0.27,-0.03,-0.21,0.28,-0.31,0.13,0.18,0.11,0.66,-0.11,-0.03,0.03,0.09,0.08,0.06,0.09
1047,-6.32133,231.0,-3.483285,prod3,2.84,7.7,3.88,0.17,-0.95,0.69,-0.03,-1.19,0.02,0.69,1.2,0.82,0.13,-0.41,0.35,-0.31,-0.47,-0.1,0.34,-0.05,-0.46,0.07,0.63,-0.37,0.31,-0.52,0.15,-0.78,-0.0,-0.07,0.26,-0.06,-0.23,0.4,-0.22,-0.05,0.31,0.09,-0.05,0.2,-0.29,-0.03,0.08,0.16,0.07,-0.17
1048,-6.85236,231.0,-4.2409263,prod3,2.61,7.96,4.79,0.05,-0.83,0.49,-0.61,-0.91,0.1,-0.09,0.95,0.05,-0.12,0.05,-0.6,-1.02,-0.09,0.74,0.64,0.14,-0.06,0.85,1.11,-0.11,0.47,0.33,-0.08,-0.14,-0.42,-0.1,-0.05,0.02,-0.45,0.16,-0.61,-0.31,0.19,0.15,-0.31,0.15,-0.13,0.07,0.01,0.02,-0.01,0.08
1049,-6.1820908,231.0,-2.9486806,prod3,3.23,5.31,3.67,0.22,-1.33,0.54,-0.34,-0.75,0.22,-0.32,1.37,0.48,0.2,-0.0,0.01,0.03,0.19,0.14,0.5,0.0,-0.69,0.2,0.11,-0.14,0.12,0.1,-0.01,-0.08,-0.06,-0.42,-0.14,0.06,-0.18,-0.02,0.39,0.54,-0.38,-0.23,0.12,-0.23,-0.02,0.18,0.19,-0.05,0.08,-0.11
1050,-6.1674213,54.0,-16.361416,prod3,-10.19,7.32,4.5,0.2,-1.18,0.63,-1.05,-0.75,0.14,0.14,1.2,0.66,0.03,-0.16,-0.03,-0.68,0.15,0.22,0.68,0.03,-0.0,0.51,0.49,-0.18,0.21,0.45,-0.25,0.19,0.09,-0.32,-0.05,-0.12,-0.11,0.18,-0.4,0.05,0.41,-0.01,0.36,-0.12,-0.07,0.1,0.08,0.03,-0.05,-0.0
1051,-5.851166,54.0,-18.842161,prod3,-12.99,6.55,4.23,0.32,-1.08,0.55,-0.61,-0.92,-0.17,-0.06,0.9,0.61,0.31,-0.11,0.03,0.04,0.0,0.18,0.09,0.29,-0.04,0.38,0.33,-0.38,-0.21,-0.58,-0.17,0.14,-0.29,-0.05,0.02,-0.1,-0.26,0.49,0.0,-0.19,0.37,0.24,0.04,-0.05,0.02,0.15,-0.02,0.2,0.19,0.03
1052,-5.849896,54.0,-18.718395,prod3,-12.87,6.51,3.25,0.15,-1.12,0.57,-0.58,-0.94,0.2,0.08,1.09,0.29,0.72,-0.47,-0.22,-0.4,-0.04,-0.26,0.63,-0.42,0.02,0.6,-0.16,0.0,0.02,0.15,-0.09,0.39,-0.23,-0.01,-0.27,-0.02,-0.53,0.16,-0.13,-0.13,0.25,0.17,0.07,-0.21,-0.23,0.07,0.21,-0.04,0.23,-0.18
1053,-6.608237,54.0,-15.409001,prod3,-8.8,7.22,3.79,0.19,-1.3,1.02,-0.52,-0.71,0.1,0.48,0.69,-0.45,0.05,-0.19,-0.32,-0.36,-0.16,-0.05,0.32,-0.28,0.05,0.34,0.47,-0.26,0.71,0.15,0.06,-0.11,-0.4,-0.29,0.42,0.05,-0.27,0.07,-0.19,-0.04,0.2,0.04,-0.0,-0.02,-0.32,0.04,0.12,-0.04,0.09,-0.07
1054,-5.949219,54.0,-14.4313345,prod3,-8.48,8.34,3.9,0.01,-1.06,0.44,-0.29,-0.13,0.07,0.62,0.78,0.3,-0.63,-1.21,0.17,-0.49,0.1,-0.16,-0.0,-0.15,-0.06,0.15,0.61,-0.19,0.31,0.5,-0.19,0.08,0.19,-0.44,0.07,0.19,-0.09,0.42,-0.41,-0.03,0.47,0.13,-0.15,0.12,-0.22,0.08,0.06,-0.03,-0.1,-0.15
1055,-6.565248,54.0,-16.727173,prod3,-10.16,7.79,4.33,0.05,-0.95,0.62,-0.98,-0.85,0.18,0.02,0.83,-0.08,-0.37,-0.65,-0.33,-0.53,-0.35,0.23,-0.09,0.2,0.02,0.55,0.81,-0.13,0.17,0.14,-0.54,-0.08,-0.1,-0.3,0.25,0.09,0.02,0.23,-0.29,-0.33,0.15,0.11,0.25,0.02,-0.24,0.13,0.16,0.17,0.0,-0.11
1056,-6.986734,54.0,-25.250183,prod3,-18.26,7.2,3.71,-0.0,-0.75,0.75,0.28,-0.3,0.59,0.2,0.4,0.38,-0.0,-1.1,0.13,-0.99,-1.0,0.57,0.23,-0.61,0.49,0.33,0.47,-0.13,0.54,0.44,-0.54,0.25,-0.46,-0.08,0.21,0.14,-0.57,0.13,-0.25,-0.02,0.19,0.14,0.21,0.14,-0.35,0.15,0.1,-0.0,0.15,-0.1
1057,-6.6767583,137.0,6.4877563,prod3,13.16,7.6,4.19,0.04,-1.08,0.75,-0.76,-0.75,0.01,0.04,0.83,0.65,-0.47,-0.29,-0.04,-0.78,-0.06,0.25,0.35,-0.31,0.23,0.78,0.59,0.38,-0.08,0.09,0.22,0.14,-0.28,-0.57,-0.01,-0.45,-0.36,0.77,-0.37,0.22,0.22,-0.04,0.14,-0.09,-0.13,0.25,0.21,-0.0,0.1,-0.19
1058,-6.3285093,137.0,8.586068,prod3,14.91,6.32,4.09,0.2,-1.27,0.89,-1.29,-0.85,-0.66,-0.02,0.49,0.55,-0.81,-0.35,0.23,-0.31,0.29,-0.18,0.39,-0.02,-0.11,0.54,0.55,0.16,0.52,-0.26,-0.62,-0.11,-0.69,-0.21,0.3,0.2,-0.2,0.48,0.15,0.14,0.2,0.16,0.03,0.09,-0.0,0.13,-0.15,-0.07,-0.01,-0.14
1059,-6.5518613,137.0,11.882566,prod3,18.43,6.45,3.72,0.07,-0.86,0.7,-0.73,-0.82,0.36,0.44,0.99,0.67,-0.22,-0.12,-0.32,-0.69,-0.15,-0.11,0.51,-0.24,-0.09,0.85,0.73,0.32,-0.08,0.27,-0.05,-0.1,-0.23,0.63,-0.01,0.22,-0.28,0.63,-0.19,0.11,-0.02,0.12,0.13,-0.1,-0.42,0.09,0.09,0.0,0.07,0.08
1060,-7.0953565,137.0,8.609164,prod3,15.7,6.86,3.71,0.08,-1.1,0.35,-0.65,-0.76,-0.04,0.15,0.93,0.37,0.11,0.31,0.26,-0.28,0.02,-0.41,-0.05,0.07,-0.07,0.55,0.56,-0.21,0.41,-0.53,0.44,-0.27,-0.51,0.09,-0.06,0.34,-0.29,0.38,-0.2,0.18,-0.08,0.42,0.15,0.07,-0.22,-0.04,0.11,0.07,0.17,0.12
1061,-7.0934954,231.0,-4.380066,prod3,2.71,7.85,4.48,0.05,-0.63,0.85,-0.97,-0.3,0.01,0.14,1.6,0.74,-0.47,0.28,-0.0,-0.37,-0.13,-0.88,-0.05,0.31,0.15,0.92,0.53,-0.1,-0.15,-0.41,0.19,-0.16,-0.21,-0.29,0.05,-0.18,-0.5,0.33,-0.1,-0.01,0.04,0.3,0.29,-0.1,-0.07,0.15,0.07,0.03,0.16,-0.0
1062,-7.388834,137.0,10.905148,prod3,18.29,7.64,3.71,-0.03,-0.79,0.57,-0.76,-0.53,-0.16,-0.13,1.18,0.79,0.13,-0.06,0.21,-0.76,-0.14,0.14,-0.11,-0.01,0.05,0.68,0.36,-0.61,0.59,-0.83,-0.18,-0.28,-0.18,-0.14,0.2,-0.1,-0.35,0.48,-0.11,-0.14,-0.31,0.36,-0.21,-0.02,-0.32,0.09,0.17,0.15,0.04,0.07
1063,-6.9264326,137.0,12.970842,prod3,19.9,6.4,3.75,0.23,-0.69,0.71,-0.43,-1.17,0.34,0.02,0.84,1.34,-1.24,-0.26,-0.1,-1.18,-0.06,0.48,-0.17,-0.32,-0.24,0.18,0.42,-0.71,0.72,-0.27,-0.35,-0.11,-0.53,0.15,-0.05,0.34,-0.58,-0.1,-0.27,0.11,-0.24,0.05,-0.19,0.17,-0.2,0.02,0.03,0.02,-0.26,-0.01
1064,-7.2626586,137.0,14.930307,prod3,22.19,6.95,4.33,0.21,-1.21,0.72,-0.73,-0.55,0.2,0.03,0.76,0.23,0.35,0.18,-0.85,-0.41,-0.68,0.12,0.52,-0.27,0.17,1.1,0.38,-0.36,0.61,-0.06,0.43,0.13,0.28,0.24,0.04,-0.09,-0.29,-0.03,0.21,-0.23,0.06,0.08,-0.21,-0.06,0.03,-0.0,0.15,0.23,-0.02,0.14
1065,-7.290049,231.0,-4.5062103,prod3,2.78,7.93,3.73,0.12,-1.08,0.41,-0.86,-0.1,0.03,0.67,1.65,-0.12,-0.04,0.69,-0.08,-0.81,-0.23,-0.08,0.37,-0.32,-0.43,1.58,0.43,-0.37,0.08,-0.62,0.1,-0.41,-0.23,0.35,-0.25,0.04,-0.09,-0.25,-0.29,0.15,0.37,0.36,0.0,-0.25,-0.2,0.39,0.13,-0.08,0.02,-0.06
1066,-7.1175284,137.0,11.301971,prod3,18.42,8.09,4.41,0.06,-0.94,1.09,-0.78,-0.35,0.2,0.51,0.96,0.25,0.33,0.49,-0.62,-0.78,0.08,0.15,0.55,-0.11,-0.71,0.85,0.63,-0.45,0.59,-0.25,0.29,-0.59,0.45,-0.44,0.08,-0.19,-0.67,-0.22,0.07,0.01,0.2,-0.22,-0.22,-0.35,-0.13,0.0,-0.01,0.0,0.25,-0.07
1067,-6.978071,231.0,-4.025342,prod3,2.95,6.66,4.55,0.21,-1.12,0.47,-1.08,-0.38,0.15,0.5,1.11,0.07,0.07,0.36,-0.31,-1.16,0.13,0.26,0.85,0.07,-0.35,0.97,0.62,-0.04,0.46,-0.38,-0.11,-0.22,0.1,-0.31,0.16,0.03,-0.01,0.28,0.08,0.17,-0.19,0.22,0.08,-0.17,-0.25,-0.02,0.11,0.11,0.14,0.07
1068,-6.8456154,231.0,-3.8562136,prod3,2.99,7.36,3.8,0.17,-0.87,0.68,-1.33,-0.61,0.03,0.61,0.56,-0.27,-0.06,0.42,-0.38,-0.9,0.1,0.15,0.67,0.06,-0.39,1.11,0.39,-0.16,-0.11,-0.57,-0.06,0.07,-0.2,0.1,0.26,0.09,-0.72,0.24,0.07,-0.15,-0.08,-0.15,-0.2,-0.35,-0.22,0.11,0.03,0.05,-0.07,-0.01
1069,-7.212282,231.0,-3.8798442,prod3,3.33,6.91,5.11,0.21,-0.95,0.69,-1.3,-0.26,0.54,0.24,0.82,0.13,-0.05,0.14,-0.55,-1.22,-0.55,0.88,0.52,0.05,0.01,1.57,0.2,-0.19,-0.44,-0.44,0.37,0.36,0.13,-0.36,-0.43,-0.21,-0.16,-0.17,-0.15,-0.2,-0.2,0.18,0.08,-0.01,0.05,0.04,-0.16,0.07,-0.06,0.02
1070,-7.6039515,231.0,-4.5769696,prod3,3.03,6.82,4.52,0.14,-1.13,0.64,-0.89,-0.57,0.42,0.18,1.38,1.02,0.26,0.36,-0.5,-0.09,-0.24,-0.05,0.41,0.05,-0.14,0.61,0.31,0.42,-0.07,-0.45,0.61,-0.61,-0.29,0.71,0.11,-0.02,-0.42,0.0,-0.42,0.07,0.02,0.04,-0.33,-0.02,-0.08,0.12,0.0,0.29,-0.07,0.13
1071,-6.810571,231.0,-3.505797,prod3,3.3,6.68,4.53,0.02,-0.93,0.54,-0.95,-0.5,0.43,-0.08,0.61,-0.06,0.05,0.03,-0.04,-0.43,-0.24,0.09,0.56,0.37,-0.22,0.56,0.66,0.21,-0.11,-0.3,0.26,-0.26,-0.1,0.32,0.07,0.25,-0.44,0.05,0.06,0.04,-0.25,0.12,-0.15,-0.07,0.09,-0.05,-0.05,0.28,0.05,0.02
1072,-6.931488,137.0,12.181098,prod3,19.11,6.8,3.97,0.3,-1.19,0.72,-1.22,-0.3,-0.18,-0.09,0.67,-0.17,0.05,0.38,0.03,-1.98,-0.45,-0.04,0.44,-0.12,-0.31,0.66,0.72,-0.14,0.16,0.42,0.24,0.38,0.08,-0.06,0.26,0.12,-0.49,-0.06,0.53,-0.22,-0.06,-0.11,0.0,-0.25,0.03,0.0,-0.14,0.01,-0.27,0.05
1073,-8.124045,231.0,-5.19869,prod3,2.93,7.04,4.53,0.21,-1.02,0.36,-0.48,0.12,0.1,0.73,0.41,0.21,-0.75,0.13,-0.95,-1.33,-0.75,0.81,-0.37,0.24,-0.71,0.2,0.79,-0.7,0.45,-0.74,-0.33,-0.04,0.15,-0.04,0.18,0.02,-0.69,-0.17,0.07,0.16,0.09,0.23,-0.13,0.37,-0.45,0.2,0.05,-0.07,-0.02,0.06
